Storage System, Host Connection, Time, Interval (s), Cluster, Volume Group, Read Cache Hits - VCC (%), Read Cache Hits - VC (%), Read Cache Hits - overall (%), Write Cache Hits - VCC (%), Write Cache Hits - VC (%), Write Cache Hits - overall (%), Total Cache Hits - VCC (%), Total Cache Hits - VC (%), Total Cache Hits - overall (%), Disk to Cache Transfer Rate - VCC (ops/s), Disk to Cache Transfer Rate - VC (ops/s), Disk-to-Cache Transfer Rate (ops/s), Cache to Disk Transfer Rate - VCC (ops/s), Cache to Disk Transfer Rate - VC (ops/s), Cache-to-Disk Transfer Rate (ops/s), Read I/O Rate - overall (ops/s), Write I/O Rate - overall (ops/s), Total I/O Rate - overall (ops/s), Read Data Rate (MiB/s), Write Data Rate (MiB/s), Total Data Rate (MiB/s), Read Response Time (ms/op), Write Response Time (ms/op), Overall Response Time (ms/op), Read Transfer Size (KiB/op), Write Transfer Size (KiB/op), Overall Transfer Size (KiB/op), Write-cache Delay Percentage - VCC (%), Write-cache Delay Percentage - VC (%), Global Mirror Write I/O Rate (ops/s), Global Mirror Overlapping Write Percentage (%), Global Mirror Overlapping Write I/O Rate (ops/s), Peak Read Response Time (ms), Peak Write Response Time (ms), Global Mirror Secondary Write Lag (ms/op), Overall Host Attributed Response Time Percentage (%), Non-preferred Node Usage Percentage (%), Write-cache Delay Percentage (%), Write-cache Delay I/O Rate - VCC (ops/s), Write-cache Delay I/O Rate - VC (ops/s), Write-cache Delay I/O Rate (ops/s), Read-ahead Percentage of Cache Hits (%), Dirty Write Percentage of Cache Hits - VCC (%), Dirty Write Percentage of Cache Hits - VC (%), Dirty Write Percentage of Cache Hits (%), Write Cache Overflow Percentage (%), Write Cache Overflow I/O Rate (ops/s), Write Cache Flush-through Percentage - VCC (%), Write Cache Flush-through Percentage - VC (%), Write Cache Flush-through Percentage (%), Write Cache Flush-through I/O Rate - VCC (ops/s), Write Cache Flush-through I/O Rate - VC (ops/s), Write Cache Flush-through I/O Rate (ops/s), Write Cache Write-through Percentage - VCC (%), Write Cache Write-through Percentage - VC (%), Write Cache Write-through Percentage (%), Write Cache Write-through I/O Rate - VCC (ops/s), Write Cache Write-through I/O Rate - VC (ops/s), Write Cache Write-through I/O Rate (ops/s), Read I/O Rate - VC (ops/s), Read I/O Rate - VCC (ops/s), Write I/O Rate - VC (ops/s), Write I/O Rate - VCC (ops/s), Destage I/O Rate - VC (ops/s), Destage I/O Rate - VCC (ops/s), Stage I/O Rate - VC (ops/s), Stage I/O Rate - VCC (ops/s), Prestage I/O Rate - VCC (ops/s), Destage Response Time - VC (ms/op), Destage Response Time - VCC (ms/op), Stage Response Time - VC (ms/op), Stage Response Time - VCC (ms/op), Prestage Response Time - VCC (ms/op), Cache to Host Transfer Response Time (ms/op), Unaligned Write I/O Rate (ops/s), Total I/O Rate - VC (ops/s), Total I/O Rate - VCC (ops/s) 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx08pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx09pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx10pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx006pe, 5/2/18 12:46 PM, 300, , , 30.16, 0.3, 30.38, 100.0, 100.0, 100.0, 89.21, 89.68, 98.88, 9653.9, 7632.93, 17286.83, 55700.49, 66346.34, 122046.83, 206.79, 1833.37, 2040.16, 3.71, 32.39, 36.1, 2.05, 0.32, 0.49, 18.387, 18.089, 18.119, 0.0, 0.0, 553.0, 0.0, 0.0, 327.51, 164.66, 0.85, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 6.11, 15.33, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 223.69, 600.81, 1847.7, 2336.99, 1572.09, 765.93, 320.67, 538.8, 21.01, 0.7, 0.28, 1.54, 2.41, 1.98, 0.17, 291.86, 2071.39, 2937.8 
SVC-2145-CS4SVC1-IBM, paix_cs4sanx11, 5/2/18 12:46 PM, 300, , , 82.09, 0.0, 82.09, 100.0, 100.0, 100.0, 84.14, 11.48, 85.96, 1053371.63, 833464.88, 1886836.51, 108454.75, 108129.49, 216584.24, 1715.18, 292.62, 2007.8, 406.92, 52.74, 459.66, 1.73, 0.64, 1.57, 242.942, 184.549, 234.432, 0.0, 0.0, 0.0, 0.0, 0.0, 260.18, 122.61, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 99.92, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 1715.35, 13224.56, 292.86, 1749.41, 325.38, 226.55, 3144.37, 2081.2, 3539.38, 0.35, 0.68, 0.71, 1.57, 0.82, 0.22, 0.0, 2008.21, 14973.97 
SVC-2145-CS4SVC1-IBM, vaix_cs4bsidbp05ha, 5/2/18 12:46 PM, 300, , , 26.34, 0.0, 26.34, 100.0, 100.0, 100.0, 93.06, 95.38, 99.68, 14.61, 9.23, 23.84, 164.8, 190.83, 355.63, 0.59, 7.7, 8.29, 0.0, 0.09, 0.1, 0.08, 0.18, 0.17, 7.819, 12.392, 12.066, 0.0, 0.0, 0.28, 0.0, 0.0, 2.09, 8.33, 0.12, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.86, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.59, 1.66, 7.7, 9.24, 9.14, 3.23, 0.53, 0.8, 0.0, 0.49, 0.27, 0.03, 2.77, 0.0, 0.06, 0.63, 8.29, 10.9 
SVC-2145-CS4SVC1-IBM, vaix_cs4bdmdbp01ha, 5/2/18 12:46 PM, 300, , , 11.03, 0.0, 11.03, 100.0, 100.0, 100.0, 94.67, 99.12, 99.95, 12.79, 2.0, 14.79, 198.49, 225.79, 424.28, 0.5, 6.5, 7.0, 0.0, 0.11, 0.11, 0.14, 0.24, 0.24, 2.0, 17.368, 16.27, 0.0, 0.0, 0.05, 0.0, 0.0, 0.34, 12.39, 0.06, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.12, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.5, 1.27, 6.5, 8.6, 7.18, 3.25, 0.61, 1.07, 0.0, 0.6, 0.39, 0.22, 2.9, 0.0, 0.08, 0.63, 7.0, 9.87 
SVC-2145-CS4SVC1-IBM, vaix_cs4bsibp04, 5/2/18 12:46 PM, 300, , , 79.46, 0.0, 79.46, 100.0, 100.0, 100.0, 96.17, 19.34, 96.91, 15.38, 891.43, 906.81, 254.43, 213.76, 468.19, 3.72, 6.59, 10.31, 0.44, 0.1, 0.54, 0.43, 0.19, 0.27, 119.815, 16.21, 53.58, 0.0, 0.0, 0.0, 0.0, 0.0, 28.74, 11.48, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55, 62.3, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 3.72, 3.34, 6.59, 8.45, 8.42, 1.09, 5.44, 0.28, 0.02, 0.27, 0.23, 0.09, 3.32, 1.83, 0.2, 0.0, 10.31, 11.79 
SVC-2145-CS4SVC1-IBM, vaix_cs4bsibp05, 5/2/18 12:46 PM, 300, , , 69.76, 0.0, 69.76, 100.0, 100.0, 100.0, 94.9, 21.55, 95.99, 18.59, 849.33, 867.92, 201.23, 233.44, 434.67, 3.48, 8.33, 11.81, 0.41, 0.11, 0.53, 0.4, 0.21, 0.27, 122.031, 14.012, 45.841, 0.0, 0.0, 0.0, 0.0, 0.0, 17.13, 12.28, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.97, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 3.48, 3.19, 8.33, 10.26, 8.63, 2.6, 5.12, 0.95, 0.05, 0.56, 0.3, 0.09, 2.55, 0.81, 0.19, 0.0, 11.81, 13.45 
SVC-2145-CS4SVC1-IBM, vaix_cs4bsibp03, 5/2/18 12:46 PM, 300, , , 71.29, 0.0, 71.29, 100.0, 100.0, 100.0, 94.52, 20.24, 95.63, 19.57, 954.58, 974.15, 198.21, 242.24, 440.45, 4.08, 10.95, 15.03, 0.47, 0.12, 0.58, 0.33, 0.2, 0.24, 116.983, 11.065, 39.823, 0.0, 0.0, 0.0, 0.0, 0.0, 11.61, 21.53, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.49, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 4.08, 3.92, 10.95, 12.72, 8.5, 3.18, 5.92, 1.0, 0.04, 0.62, 0.27, 0.06, 2.58, 0.38, 0.19, 0.0, 15.03, 16.64 
SVC-2145-CS4SVC1-IBM, vaix_cs2crodbp1, 5/2/18 12:46 PM, 300, , , 9.71, 0.0, 9.71, 100.0, 100.0, 100.0, 93.38, 99.9, 99.99, 5.95, 0.08, 6.03, 3.39, 83.36, 86.75, 0.01, 10.22, 10.23, 0.0, 0.04, 0.04, 7.0, 1.28, 1.29, 4.0, 4.069, 4.069, 0.0, 0.0, 0.0, 0.0, 0.0, 18.38, 10.21, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 94.3, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.01, 0.42, 10.24, 10.26, 11.31, 0.27, 0.03, 0.62, 0.01, 0.18, 0.41, 11.0, 2.82, 2.5, 2.28, 0.0, 10.25, 10.68 
SVC-2145-CS4SVC1-IBM, vaix_cs2crodbp2, 5/2/18 12:46 PM, 300, , , 9.71, 0.0, 9.71, 100.0, 100.0, 100.0, 93.38, 99.9, 99.99, 5.95, 0.08, 6.03, 3.39, 83.36, 86.75, 0.01, 10.22, 10.23, 0.0, 0.04, 0.04, 7.0, 1.28, 1.29, 4.0, 4.069, 4.069, 0.0, 0.0, 0.0, 0.0, 0.0, 18.38, 10.21, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 94.3, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.01, 0.42, 10.24, 10.26, 11.31, 0.27, 0.03, 0.62, 0.01, 0.18, 0.41, 11.0, 2.82, 2.5, 2.28, 0.0, 10.25, 10.68 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx007pe, 5/2/18 12:46 PM, 300, , , 30.25, 0.3, 30.47, 100.0, 100.0, 100.0, 88.98, 89.4, 98.83, 9618.65, 7632.93, 17251.58, 53631.22, 64389.28, 118020.5, 206.79, 1794.57, 2001.36, 3.71, 31.43, 35.14, 2.05, 0.32, 0.5, 18.387, 17.934, 17.981, 0.0, 0.0, 513.32, 0.0, 0.0, 327.51, 164.66, 0.87, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 6.11, 15.61, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 223.69, 598.61, 1808.96, 2299.27, 1539.86, 760.82, 320.78, 535.96, 21.03, 0.67, 0.28, 1.54, 2.4, 1.98, 0.17, 292.27, 2032.65, 2897.88 
SVC-2145-CS4SVC1-IBM, pesx_tocbuvfesx008pe, 5/2/18 12:46 PM, 300, , , 30.25, 0.3, 30.47, 100.0, 100.0, 100.0, 88.98, 89.4, 98.83, 9618.65, 7632.93, 17251.58, 53631.22, 64389.28, 118020.5, 206.79, 1794.57, 2001.36, 3.71, 31.43, 35.14, 2.05, 0.32, 0.5, 18.387, 17.934, 17.981, 0.0, 0.0, 513.32, 0.0, 0.0, 327.51, 164.66, 0.87, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 6.11, 15.61, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 223.69, 598.61, 1808.96, 2299.27, 1539.86, 760.82, 320.78, 535.96, 21.03, 0.67, 0.28, 1.54, 2.4, 1.98, 0.17, 292.27, 2032.65, 2897.88 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx11pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx12pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, vaix_cs4cglapp01, 5/2/18 12:46 PM, 300, , , 7.73, 0.0, 7.73, 100.0, 100.0, 100.0, 98.08, 98.57, 99.97, 169.16, 97.03, 266.19, 5996.19, 6695.71, 12691.89, 0.86, 37.67, 38.53, 0.05, 3.25, 3.3, 6.95, 0.39, 0.54, 56.63, 88.318, 87.614, 0.0, 0.0, 0.0, 0.0, 0.0, 81.99, 24.47, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 21.96, 5.76, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.86, 6.42, 37.83, 115.5, 19.12, 6.21, 0.49, 4.25, 0.14, 1.09, 0.32, 6.48, 4.5, 2.98, 0.08, 0.0, 38.69, 121.92 
SVC-2145-CS4SVC1-IBM, vaix_cs4cgldbr01, 5/2/18 12:46 PM, 300, , , 73.67, 0.0, 73.67, 100.0, 100.0, 100.0, 82.85, 36.44, 89.1, 581.35, 2013.21, 2594.56, 979.81, 1154.65, 2134.46, 68.43, 52.95, 121.39, 0.98, 0.56, 1.55, 0.31, 0.25, 0.28, 14.709, 10.902, 13.049, 0.0, 0.0, 0.0, 0.0, 0.0, 82.87, 10.62, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 44.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 68.43, 81.48, 52.95, 59.09, 51.92, 13.48, 100.22, 87.59, 3.5, 0.8, 0.31, 0.66, 1.33, 1.77, 0.12, 15.61, 121.39, 140.57 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx13pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx14pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, vaix_cs2cglapp01, 5/2/18 12:46 PM, 300, , , 41.66, 0.0, 41.66, 100.0, 100.0, 100.0, 62.94, 95.78, 98.43, 1.68, 0.21, 1.89, 253.47, 4.85, 258.32, 0.03, 0.14, 0.17, 0.0, 0.0, 0.0, 5.38, 2.07, 2.59, 4.0, 16.93, 14.902, 0.0, 0.0, 0.0, 0.0, 0.0, 20.52, 24.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 61.29, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.03, 0.19, 0.14, 0.14, 0.09, 0.01, 0.05, 0.31, 0.05, 3.42, 0.25, 13.86, 5.18, 5.29, 0.21, 0.0, 0.17, 0.33 
SVC-2145-CS4SVC1-IBM, pwin_toibapertad01p, 5/2/18 12:46 PM, 300, , , 28.07, 0.0, 28.07, 0.0, 0.0, 0.0, 28.07, 0.0, 28.07, 2.19, 0.22, 2.41, 0.0, 0.0, 0.0, 0.22, 0.0, 0.22, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 24.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.22, 0.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22, 0.23 
SVC-2145-CS4SVC1-IBM, pesx_tocbdmzesx01pe, 5/2/18 12:46 PM, 300, , , 3.06, 2.56, 5.55, 100.0, 100.0, 100.0, 86.22, 96.72, 99.54, 226.99, 44.61, 271.59, 1775.67, 1316.39, 3092.06, 2.1, 63.76, 65.86, 0.02, 0.64, 0.67, 6.02, 0.23, 0.41, 10.883, 10.323, 10.341, 0.0, 0.0, 0.0, 0.0, 0.0, 75.75, 129.34, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 16.74, 14.67, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 2.1, 13.29, 63.76, 76.2, 63.78, 10.95, 1.11, 11.87, 0.07, 0.76, 0.3, 5.98, 3.2, 4.35, 0.08, 13.63, 65.86, 89.49 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx15pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx16pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, pesx_tocbcctesx17pe, 5/2/18 12:46 PM, 300, , , 49.59, 0.0, 49.6, 100.0, 100.0, 100.0, 86.14, 74.5, 96.46, 25304.16, 27562.48, 52866.64, 71430.54, 80553.9, 151984.43, 156.58, 1959.46, 2116.04, 13.46, 39.33, 52.78, 2.22, 0.46, 0.59, 88.018, 20.551, 25.544, 0.0, 0.0, 0.0, 0.0, 0.0, 220.09, 63.61, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 35.95, 16.52, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 157.55, 735.27, 1961.32, 2949.08, 1671.72, 779.21, 71.89, 210.39, 9.09, 0.39, 0.26, 1.6, 2.14, 1.56, 0.27, 406.39, 2118.87, 3684.35 
SVC-2145-CS4SVC1-IBM, vaix_cs4csdbp01, 5/2/18 12:46 PM, 300, , , 24.62, 0.0, 24.62, 100.0, 100.0, 100.0, 88.42, 97.04, 99.65, 80.13, 20.51, 100.64, 346.62, 673.07, 1019.68, 0.33, 27.19, 27.52, 0.01, 0.33, 0.34, 5.7, 0.2, 0.27, 31.388, 12.365, 12.591, 0.0, 0.0, 0.0, 0.0, 0.0, 59.33, 16.85, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 24.93, 31.03, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.33, 4.47, 27.25, 28.67, 28.75, 4.77, 0.33, 2.97, 0.04, 0.67, 0.37, 2.99, 4.51, 4.45, 0.05, 0.0, 27.58, 33.14 
SVC-2145-CS4SVC1-IBM, vaix_cs4crcrebq01, 5/2/18 12:46 PM, 300, , , 17.4, 0.0, 17.4, 100.0, 100.0, 100.0, 91.18, 99.04, 99.91, 20.75, 2.03, 22.78, 244.83, 210.0, 454.83, 0.1, 7.57, 7.67, 0.0, 0.1, 0.1, 7.77, 0.22, 0.32, 10.3, 13.871, 13.824, 0.0, 0.0, 0.0, 0.0, 0.0, 33.11, 11.68, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.67, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.1, 1.55, 7.57, 9.31, 6.34, 1.96, 0.1, 1.18, 0.0, 0.47, 0.31, 5.5, 1.71, 0.0, 0.08, 0.0, 7.67, 10.86 
SVC-2145-CS4SVC1-IBM, vaix_cs4crcrebq02, 5/2/18 12:46 PM, 300, , , 6.63, 0.0, 6.63, 100.0, 100.0, 100.0, 78.69, 97.48, 99.46, 21.76, 2.03, 23.79, 12.67, 78.83, 91.49, 0.1, 6.76, 6.86, 0.0, 0.04, 0.04, 7.77, 0.21, 0.32, 10.3, 5.828, 5.893, 0.0, 0.0, 0.0, 0.0, 0.0, 33.11, 9.16, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 68.91, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.1, 1.44, 6.76, 6.98, 10.43, 0.84, 0.1, 1.11, 0.0, 0.35, 0.44, 5.5, 1.68, 0.0, 0.05, 0.0, 6.86, 8.42 
SVC-2145-CS4SVC1-IBM, vaix_cs4crcrsvq01ha, 5/2/18 12:46 PM, 300, , , 40.62, 0.0, 40.62, 100.0, 100.0, 100.0, 96.34, 100.0, 100.0, 9.12, 0.0, 9.12, 204.08, 234.21, 438.29, 0.0, 7.87, 7.87, 0.0, 0.11, 0.11, 0.0, 0.23, 0.23, 0.0, 14.886, 14.886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.22, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.4, 0.0, , , , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.0, , 0.0, 0.96, 7.87, 9.87, 5.17, 1.96, 0.0, 0.58, 0.0, 0.97, 0.33, 0.0, 4.22, 0.0, 0.09, 0.0, 7.87, 10.83 
